firm,market_id,firm_id,city_id,quarter_id,market_size,cost_shifter,price,share,advertising
"TacoBell",582,2,30,2,2695,.4680086,2.5825675,.0410062,0
"SushiHut",582,3,30,2,2695,.8588305,2.4364082,.0170103,1
"McDonalds",583,1,30,3,2116,.4663828,2.4878039,.0114476,1
"TacoBell",583,2,30,3,2116,-.5011493,2.0575819,.0682776,1
"SushiHut",583,3,30,3,2116,.0706478,2.4445841,.1164992,1
"McDonalds",584,1,30,4,4026,-.3113383,2.1573908,.02272,0
"TacoBell",584,2,30,4,4026,1.543983,2.7174408,.0311723,1
"SushiHut",584,3,30,4,4026,1.985525,2.7949018,.0183725,1
"McDonalds",585,1,30,5,2817,-.1602173,2.3620796,.0331771,0
"TacoBell",585,2,30,5,2817,1.436241,2.4035761,.0211042,0
"SushiHut",585,3,30,5,2817,-1.986036,2.0786235,.0354048,1
"McDonalds",586,1,30,6,845,1.343331,2.3712101,.0298046,0
"TacoBell",586,2,30,6,845,-1.310917,2.2161174,.0478916,0
"McDonalds",587,1,30,7,517,-.6408931,2.0447133,.0274513,0
"TacoBell",587,2,30,7,517,-1.131058,2.0800831,.005308,0
"SushiHut",587,3,30,7,517,-1.448974,2.2303566,.0566023,1
"McDonalds",588,1,30,8,2680,-2.009744,1.9169827,.0053664,0
"TacoBell",588,2,30,8,2680,.9373076,2.5620985,.0014583,0
"SushiHut",588,3,30,8,2680,-1.153741,2.6080244,.0906297,1
"McDonalds",589,1,30,9,8221,-.2576725,2.4430869,.0230475,0
"TacoBell",589,2,30,9,8221,-.3172907,2.261482,.0159372,0
"SushiHut",589,3,30,9,8221,1.205027,2.7322003,.0207977,1
"McDonalds",590,1,30,10,6180,1.350072,2.5653005,.0035785,1
"TacoBell",590,2,30,10,6180,.7511507,2.4578772,.0379365,1
"SushiHut",590,3,30,10,6180,-1.138643,2.6147424,.0723208,1
"McDonalds",591,1,30,11,2396,-.8970649,2.1992099,.0186631,1
"TacoBell",591,2,30,11,2396,-1.24054,2.5371351,.1301375,1
"McDonalds",592,1,30,12,4335,-1.244204,2.2235224,.0961994,1
"TacoBell",592,2,30,12,4335,-.6545158,2.125351,.0299012,0
"SushiHut",592,3,30,12,4335,.7409334,2.5778842,.0411078,1
"McDonalds",593,1,30,13,2166,-2.121971,1.9595203,.0733351,1
"TacoBell",593,2,30,13,2166,-1.075271,2.24087,.0295042,0
"SushiHut",593,3,30,13,2166,-1.17311,2.1499918,.0946494,1
"McDonalds",594,1,30,14,1413,-.2465427,2.3162484,.1475749,1
"TacoBell",594,2,30,14,1413,-.6677878,2.2943804,.1101643,1
"McDonalds",595,1,30,15,1667,.2091349,2.2551966,.0143049,1
"TacoBell",595,2,30,15,1667,-.313044,2.5648534,.1089815,0
"SushiHut",595,3,30,15,1667,.4309022,2.3268665,.0111461,1
"McDonalds",596,1,30,16,784,.9242885,2.5474119,.0040071,0
"TacoBell",596,2,30,16,784,-.0191421,2.2730353,.024515,1
"SushiHut",596,3,30,16,784,-.9297805,2.2429235,.0411512,1
"McDonalds",597,1,30,17,3876,-1.794429,1.8065861,.0260184,1
"TacoBell",597,2,30,17,3876,3.254465,2.6866379,.0000562,1
"SushiHut",597,3,30,17,3876,-1.517389,2.5615897,.1375209,1
"McDonalds",598,1,30,18,1077,1.268919,2.7169986,.0699309,1
"TacoBell",598,2,30,18,1077,.111282,2.4140418,.0335008,1
"McDonalds",599,1,30,19,2409,-.6066511,2.2931449,.048806,1
"TacoBell",599,2,30,19,2409,.6424553,2.3589735,.0276171,0
"SushiHut",599,3,30,19,2409,-1.640588,2.0065027,.0296573,1
"McDonalds",600,1,30,20,13806,.3167616,2.524626,.0202643,1
"TacoBell",600,2,30,20,13806,-1.238117,2.5894113,.0400999,1
"SushiHut",600,3,30,20,13806,.5830995,2.5258906,.001561,1
"McDonalds",601,1,31,1,353,.6382771,2.4528682,.0077765,1
"TacoBell",601,2,31,1,353,-.466893,2.4594314,.1002007,1
"McDonalds",602,1,31,2,1491,1.191405,2.4995363,.0173555,1
"TacoBell",602,2,31,2,1491,.4680086,2.3937583,.0281907,1
"SushiHut",602,3,31,2,1491,.8588305,2.5330312,.1066694,1
"McDonalds",603,1,31,3,1294,.4663828,2.0950472,.0097036,0
"TacoBell",603,2,31,3,1294,-.5011493,2.4028449,.0563816,0
"McDonalds",604,1,31,4,23139,-.3113383,2.8286383,.0257519,1
"TacoBell",604,2,31,4,23139,1.543983,2.865664,.0132854,0
"SushiHut",604,3,31,4,23139,1.985525,3.3475115,.0265916,1
"McDonalds",605,1,31,5,21938,-.1602173,2.2376759,.0046484,0
"TacoBell",605,2,31,5,21938,1.436241,2.7208428,.0076055,0
"SushiHut",605,3,31,5,21938,-1.986036,3.0659368,.051789,1
"McDonalds",606,1,31,6,793,1.343331,2.4221439,.0283686,1
"TacoBell",606,2,31,6,793,-1.310917,2.3140628,.0788553,0
"McDonalds",607,1,31,7,7465,-.6408931,2.282135,.0008928,0
"TacoBell",607,2,31,7,7465,-1.131058,2.3219106,.0458721,1
"SushiHut",607,3,31,7,7465,-1.448974,2.4966849,.053528,1
"McDonalds",608,1,31,8,3480,-2.009744,2.293381,.0656881,1
"TacoBell",608,2,31,8,3480,.9373076,2.3521235,.0007301,0
"SushiHut",608,3,31,8,3480,-1.153741,2.1193509,.0449848,1
"McDonalds",609,1,31,9,2680,-.2576725,2.5486624,.056965,1
"TacoBell",609,2,31,9,2680,-.3172907,2.0581405,.0346323,0
"McDonalds",610,1,31,10,4419,1.350072,2.6968105,.0171863,0
"TacoBell",610,2,31,10,4419,.7511507,2.4255624,.0278631,1
"SushiHut",610,3,31,10,4419,-1.138643,2.3994806,.047253,1
"McDonalds",611,1,31,11,11066,-.8970649,2.5400488,.0255489,0
"TacoBell",611,2,31,11,11066,-1.24054,2.4012187,.0360285,1
"SushiHut",611,3,31,11,11066,1.662457,2.8568815,.0266637,1
"McDonalds",612,1,31,12,1882,-1.244204,2.2720697,.119927,1
"TacoBell",612,2,31,12,1882,-.6545158,2.1699038,.056776,0
"McDonalds",613,1,31,13,3760,-2.121971,2.0887301,.1134258,0
"TacoBell",613,2,31,13,3760,-1.075271,1.926999,.0198184,0
"SushiHut",613,3,31,13,3760,-1.17311,2.1579662,.0429177,1
"McDonalds",614,1,31,14,3424,-.2465427,2.5372901,.0529485,0
"TacoBell",614,2,31,14,3424,-.6677878,2.1166391,.0376548,1
"McDonalds",615,1,31,15,2184,.2091349,2.263196,.0038358,0
"TacoBell",615,2,31,15,2184,-.313044,2.4617248,.0638433,1
"McDonalds",616,1,31,16,970,.9242885,2.4449134,.0434565,0
"TacoBell",616,2,31,16,970,-.0191421,2.1794956,.0317372,1
"SushiHut",616,3,31,16,970,-.9297805,1.9812998,.0966777,1
"McDonalds",617,1,31,17,2381,-1.794429,2.2141979,.0891037,1
"TacoBell",617,2,31,17,2381,3.254465,2.9135382,.0001838,0
"SushiHut",617,3,31,17,2381,-1.517389,1.7746953,.0104387,1
"McDonalds",618,1,31,18,1380,1.268919,2.4297423,.0121606,1
"TacoBell",618,2,31,18,1380,.111282,2.4749529,.0578747,1
"SushiHut",618,3,31,18,1380,.570506,2.3303732,.0093392,1
"McDonalds",619,1,31,19,1712,-.6066511,2.3190031,.0608405,1
"TacoBell",619,2,31,19,1712,.6424553,2.4249368,.0412511,1
"SushiHut",619,3,31,19,1712,-1.640588,1.8692624,.0319699,1
"McDonalds",620,1,31,20,9904,.3167616,2.4968426,.0329222,0
"TacoBell",620,2,31,20,9904,-1.238117,2.3807883,.026338,1
"SushiHut",620,3,31,20,9904,.5830995,2.5746236,.0152952,1
"McDonalds",621,1,32,1,2327,.6382771,2.3952229,.024167,1
"TacoBell",621,2,32,1,2327,-.466893,2.3113158,.0689476,0
"SushiHut",621,3,32,1,2327,-.5746241,2.1151116,.0063923,1
"McDonalds",622,1,32,2,3791,1.191405,2.4765077,.038412,0
"TacoBell",622,2,32,2,3791,.4680086,2.6286407,.0333055,1
"SushiHut",622,3,32,2,3791,.8588305,2.5033469,.0156247,1
"McDonalds",623,1,32,3,1624,.4663828,2.3981652,.0021329,1
"TacoBell",623,2,32,3,1624,-.5011493,2.6710029,.1416288,1
"SushiHut",623,3,32,3,1624,.0706478,2.1579642,.0010449,1
"McDonalds",624,1,32,4,6939,-.3113383,2.3788662,.0263223,1
"TacoBell",624,2,32,4,6939,1.543983,2.6967316,.0009538,0
"SushiHut",624,3,32,4,6939,1.985525,2.9946047,.0390336,1
"McDonalds",625,1,32,5,3479,-.1602173,2.1851339,.026331,1
"TacoBell",625,2,32,5,3479,1.436241,2.557301,.0019495,0
"SushiHut",625,3,32,5,3479,-1.986036,2.4659933,.1043646,1
"McDonalds",626,1,32,6,1606,1.343331,2.4469917,.0004506,0
"TacoBell",626,2,32,6,1606,-1.310917,2.0009432,.0654465,0
"SushiHut",626,3,32,6,1606,-1.193296,2.1325776,.0845174,1
"McDonalds",627,1,32,7,1279,-.6408931,2.1849313,.052969,0
"TacoBell",627,2,32,7,1279,-1.131058,2.1401467,.1225982,1
"SushiHut",627,3,32,7,1279,-1.448974,1.9987547,.0105251,1
"McDonalds",628,1,32,8,6256,-2.009744,2.230011,.0782449,0
"TacoBell",628,2,32,8,6256,.9373076,2.2460053,.001452,1
"SushiHut",628,3,32,8,6256,-1.153741,2.4309329,.0588393,1
"McDonalds",629,1,32,9,4329,-.2576725,2.2895765,.0246509,1
"TacoBell",629,2,32,9,4329,-.3172907,2.516428,.0620363,1
"SushiHut",629,3,32,9,4329,1.205027,2.5915357,.0033163,1
"McDonalds",630,1,32,10,4043,1.350072,2.6352797,.002867,1
"TacoBell",630,2,32,10,4043,.7511507,2.3748581,.0048439,0
"SushiHut",630,3,32,10,4043,-1.138643,2.6923458,.1233301,1
"McDonalds",631,1,32,11,825,-.8970649,2.0123105,.0204351,0
"TacoBell",631,2,32,11,825,-1.24054,2.4085937,.1348171,0
"McDonalds",632,1,32,12,1023,-1.244204,2.2493494,.0518735,1
"TacoBell",632,2,32,12,1023,-.6545158,2.0614405,.0141536,0
"McDonalds",633,1,32,13,5089,-2.121971,1.8169643,.0248034,1
"TacoBell",633,2,32,13,5089,-1.075271,1.9727215,.0207324,0
"SushiHut",633,3,32,13,5089,-1.17311,2.4464929,.0829411,1
"McDonalds",634,1,32,14,4808,-.2465427,2.4512498,.0419956,1
"TacoBell",634,2,32,14,4808,-.6677878,2.2766793,.0376619,0
"McDonalds",635,1,32,15,2254,.2091349,2.3744559,.0365454,1
"TacoBell",635,2,32,15,2254,-.313044,2.4701376,.0742434,1
"SushiHut",635,3,32,15,2254,.4309022,2.2102911,.002231,1
"McDonalds",636,1,32,16,1419,.9242885,2.3482878,.0012077,0
"TacoBell",636,2,32,16,1419,-.0191421,2.3392184,.0075221,1
"SushiHut",636,3,32,16,1419,-.9297805,2.4768322,.0961064,1
"McDonalds",637,1,32,17,609,-1.794429,2.009722,.0637813,1
"TacoBell",637,2,32,17,609,3.254465,2.9062371,.0092066,1
"McDonalds",638,1,32,18,873,1.268919,2.5699472,.0300788,1
"TacoBell",638,2,32,18,873,.111282,2.1443505,.0097251,0
"SushiHut",638,3,32,18,873,.570506,2.4718391,.1071231,1
"McDonalds",639,1,32,19,827,-.6066511,2.37218,.0446724,0
"TacoBell",639,2,32,19,827,.6424553,2.4425168,.0018895,0
"SushiHut",639,3,32,19,827,-1.640588,1.8905618,.0658297,1
"McDonalds",640,1,32,20,13871,.3167616,2.3433981,.0065037,1
"TacoBell",640,2,32,20,13871,-1.238117,2.7535279,.0476203,1
"SushiHut",640,3,32,20,13871,.5830995,2.6158151,.0112707,1
"McDonalds",641,1,33,1,9075,.6382771,2.7843764,.055247,1
"TacoBell",641,2,33,1,9075,-.466893,2.4335616,.0280864,1
"SushiHut",641,3,33,1,9075,-.5746241,2.3211081,.0440276,1
"McDonalds",642,1,33,2,1201,1.191405,2.7031269,.0269633,0
"TacoBell",642,2,33,2,1201,.4680086,2.3041167,.0049096,0
"McDonalds",643,1,33,3,1455,.4663828,2.4841192,.0258951,0
"TacoBell",643,2,33,3,1455,-.5011493,2.2619605,.0565057,1
"McDonalds",644,1,33,4,4066,-.3113383,2.6371551,.0489956,1
"TacoBell",644,2,33,4,4066,1.543983,2.5789199,.0055677,0
"McDonalds",645,1,33,5,5373,-.1602173,2.2159727,.0178131,0
"TacoBell",645,2,33,5,5373,1.436241,2.578939,.0031446,0
"SushiHut",645,3,33,5,5373,-1.986036,2.2657702,.0626516,1
"McDonalds",646,1,33,6,5340,1.343331,2.6197283,.0011794,0
"TacoBell",646,2,33,6,5340,-1.310917,2.4318328,.0634681,1
"SushiHut",646,3,33,6,5340,-1.193296,2.0202392,.0503989,1
"McDonalds",647,1,33,7,750,-.6408931,2.1755407,.0499047,1
"TacoBell",647,2,33,7,750,-1.131058,2.198009,.0628692,1
"SushiHut",647,3,33,7,750,-1.448974,1.9740077,.038677,1
"McDonalds",648,1,33,8,16379,-2.009744,2.7347062,.0435854,0
"TacoBell",648,2,33,8,16379,.9373076,2.7816887,.0272793,1
"SushiHut",648,3,33,8,16379,-1.153741,2.3751063,.0227631,1
"McDonalds",649,1,33,9,1076,-.2576725,2.5574789,.0535041,0
"TacoBell",649,2,33,9,1076,-.3172907,2.3586142,.0215518,1
"McDonalds",650,1,33,10,2952,1.350072,2.5199409,.0032387,1
"TacoBell",650,2,33,10,2952,.7511507,2.4390604,.042131,1
"SushiHut",650,3,33,10,2952,-1.138643,2.287373,.083804,1
"McDonalds",651,1,33,11,3194,-.8970649,2.1764996,.0644728,1
"TacoBell",651,2,33,11,3194,-1.24054,2.4338965,.1124339,0
"McDonalds",652,1,33,12,7345,-1.244204,2.1758938,.025788,1
"TacoBell",652,2,33,12,7345,-.6545158,2.6217954,.0472116,0
"SushiHut",652,3,33,12,7345,.7409334,2.5965979,.0206209,1
"McDonalds",653,1,33,13,5968,-2.121971,1.633265,.000793,0
"TacoBell",653,2,33,13,5968,-1.075271,2.6927831,.0972018,1
"SushiHut",653,3,33,13,5968,-1.17311,2.2475515,.03937,1
"McDonalds",654,1,33,14,3268,-.2465427,2.5675871,.0411412,1
"TacoBell",654,2,33,14,3268,-.6677878,2.0377424,.0139837,1
"McDonalds",655,1,33,15,2682,.2091349,2.3370321,.0596246,0
"TacoBell",655,2,33,15,2682,-.313044,2.3256755,.0454824,1
"McDonalds",656,1,33,16,4668,.9242885,2.4491761,.0126436,1
"TacoBell",656,2,33,16,4668,-.0191421,2.1646199,.0082908,0
"SushiHut",656,3,33,16,4668,-.9297805,2.5689679,.0796549,1
"McDonalds",657,1,33,17,1496,-1.794429,1.9408939,.0211736,0
"TacoBell",657,2,33,17,1496,3.254465,3.051708,.0019151,1
"SushiHut",657,3,33,17,1496,-1.517389,2.1813597,.073456,1
"McDonalds",658,1,33,18,2489,1.268919,2.5534565,.0054142,0
"TacoBell",658,2,33,18,2489,.111282,2.4668365,.0431597,0
"SushiHut",658,3,33,18,2489,.570506,2.4937106,.0154669,1
"McDonalds",659,1,33,19,1585,-.6066511,2.2266188,.0216459,0
"TacoBell",659,2,33,19,1585,.6424553,2.1115346,.0001104,0
"SushiHut",659,3,33,19,1585,-1.640588,2.3186449,.1643385,1
"McDonalds",660,1,33,20,1908,.3167616,2.3890777,.045155,0
"TacoBell",660,2,33,20,1908,-1.238117,2.2583165,.0758946,0
"McDonalds",661,1,34,1,5545,.6382771,2.3078995,.0150325,0
"TacoBell",661,2,34,1,5545,-.466893,2.1803389,.0518895,0
"SushiHut",661,3,34,1,5545,-.5746241,2.7368538,.077425,1
"McDonalds",662,1,34,2,2099,1.191405,2.6175716,.0013976,0
"TacoBell",662,2,34,2,2099,.4680086,2.7042885,.0349753,0
"SushiHut",662,3,34,2,2099,.8588305,2.292836,.0101806,1
"McDonalds",663,1,34,3,5774,.4663828,2.6845131,.0412947,1
"TacoBell",663,2,34,3,5774,-.5011493,2.1617155,.0222668,0
"SushiHut",663,3,34,3,5774,.0706478,2.3732675,.0406771,1
"McDonalds",664,1,34,4,2277,-.3113383,2.4440334,.0402585,0
"TacoBell",664,2,34,4,2277,1.543983,2.5436103,.009577,0
"SushiHut",664,3,34,4,2277,1.985525,2.6891849,.0027037,1
"McDonalds",665,1,34,5,4851,-.1602173,2.2463002,.0101505,1
"TacoBell",665,2,34,5,4851,1.436241,2.4261687,.0008118,0
"SushiHut",665,3,34,5,4851,-1.986036,2.1465277,.0565332,1
"McDonalds",666,1,34,6,1059,1.343331,2.4498556,.0110898,0
"TacoBell",666,2,34,6,1059,-1.310917,1.6522548,.0286151,0
"SushiHut",666,3,34,6,1059,-1.193296,2.2126251,.0857626,1
"McDonalds",667,1,34,7,2478,-.6408931,2.15645,.0616066,0
"TacoBell",667,2,34,7,2478,-1.131058,2.1117668,.0116649,0
"SushiHut",667,3,34,7,2478,-1.448974,2.0628107,.0728077,1
"McDonalds",668,1,34,8,2320,-2.009744,1.9493228,.0552442,1
"TacoBell",668,2,34,8,2320,.9373076,2.5631025,.0918849,1
"SushiHut",668,3,34,8,2320,-1.153741,2.0138604,.0263009,1
"McDonalds",669,1,34,9,1071,-.2576725,2.1519427,.0145749,0
"TacoBell",669,2,34,9,1071,-.3172907,2.386524,.0804604,1
"McDonalds",670,1,34,10,4889,1.350072,2.800739,.0426213,1
"TacoBell",670,2,34,10,4889,.7511507,2.4624329,.0006445,0
"SushiHut",670,3,34,10,4889,-1.138643,2.2611847,.0746948,1
"McDonalds",671,1,34,11,5987,-.8970649,2.0740328,.0093541,0
"TacoBell",671,2,34,11,5987,-1.24054,2.4972403,.0421996,1
"McDonalds",672,1,34,12,2060,-1.244204,2.3845096,.0750134,0
"TacoBell",672,2,34,12,2060,-.6545158,2.1306782,.0297437,1
"McDonalds",673,1,34,13,893,-2.121971,2.0424488,.101705,1
"TacoBell",673,2,34,13,893,-1.075271,1.9567325,.0692522,0
"McDonalds",674,1,34,14,1279,-.2465427,2.0586143,.0201374,0
"TacoBell",674,2,34,14,1279,-.6677878,2.3051956,.0821596,0
"McDonalds",675,1,34,15,1462,.2091349,2.2964294,.0218773,0
"TacoBell",675,2,34,15,1462,-.313044,2.2735479,.0464335,1
"SushiHut",675,3,34,15,1462,.4309022,2.3455668,.0418344,1
"McDonalds",676,1,34,16,2358,.9242885,2.5500934,.0285209,1
"TacoBell",676,2,34,16,2358,-.0191421,2.14183,.0070755,0
"SushiHut",676,3,34,16,2358,-.9297805,2.2630562,.0601231,1
"McDonalds",677,1,34,17,2093,-1.794429,2.3036246,.0254581,1
"TacoBell",677,2,34,17,2093,3.254465,2.8906136,.0025171,1
"McDonalds",678,1,34,18,4732,1.268919,2.6221781,.03364,1
"TacoBell",678,2,34,18,4732,.111282,2.7078862,.0575713,1
"SushiHut",678,3,34,18,4732,.570506,2.5815156,.0138823,1
"McDonalds",679,1,34,19,2314,-.6066511,2.1001842,.000382,0
"TacoBell",679,2,34,19,2314,.6424553,2.5706432,.0107142,0
"SushiHut",679,3,34,19,2314,-1.640588,2.0541161,.0782605,1
"McDonalds",680,1,34,20,7100,.3167616,2.4155157,.017321,1
"TacoBell",680,2,34,20,7100,-1.238117,2.6744235,.0957146,1
"SushiHut",680,3,34,20,7100,.5830995,2.3850538,.0158406,1
"McDonalds",681,1,35,1,4445,.6382771,2.4385767,.0054362,1
"TacoBell",681,2,35,1,4445,-.466893,2.7840283,.0679006,1
"McDonalds",682,1,35,2,3317,1.191405,2.7191143,.0247775,1
"TacoBell",682,2,35,2,3317,.4680086,2.2298241,.0012507,0
"SushiHut",682,3,35,2,3317,.8588305,2.8156673,.0727281,1
"McDonalds",683,1,35,3,6469,.4663828,2.8039215,.0469506,1
"TacoBell",683,2,35,3,6469,-.5011493,2.1439152,.0211181,0
"SushiHut",683,3,35,3,6469,.0706478,2.3133152,.0038531,1
"McDonalds",684,1,35,4,8114,-.3113383,2.4621646,.0240459,1
"TacoBell",684,2,35,4,8114,1.543983,2.5340979,.0107155,1
"SushiHut",684,3,35,4,8114,1.985525,2.9578036,.0183053,1
"McDonalds",685,1,35,5,1088,-.1602173,2.2538214,.0712712,1
"TacoBell",685,2,35,5,1088,1.436241,2.4379232,.0018645,0
"SushiHut",685,3,35,5,1088,-1.986036,2.0196543,.1003352,1
"McDonalds",686,1,35,6,3733,1.343331,2.6661019,.0341277,1
"TacoBell",686,2,35,6,3733,-1.310917,2.0468431,.0230232,0
"SushiHut",686,3,35,6,3733,-1.193296,2.3451529,.0803593,1
"McDonalds",687,1,35,7,961,-.6408931,2.1692953,.0283184,1
"TacoBell",687,2,35,7,961,-1.131058,2.1189771,.1076317,0
"SushiHut",687,3,35,7,961,-1.448974,2.0623321,.0039537,1
"McDonalds",688,1,35,8,7698,-2.009744,1.986858,.0308242,0
"TacoBell",688,2,35,8,7698,.9373076,2.4217787,.0099706,1
"SushiHut",688,3,35,8,7698,-1.153741,2.4555528,.0453271,1
"McDonalds",689,1,35,9,560,-.2576725,2.507345,.0877219,1
"TacoBell",689,2,35,9,560,-.3172907,2.17923,.0082959,0
"McDonalds",690,1,35,10,3439,1.350072,2.6426244,.0310135,1
"TacoBell",690,2,35,10,3439,.7511507,2.4428866,.0089932,0
"SushiHut",690,3,35,10,3439,-1.138643,2.4209128,.0927283,1
"McDonalds",691,1,35,11,7071,-.8970649,2.582309,.0598378,1
"TacoBell",691,2,35,11,7071,-1.24054,1.9194165,.0204172,0
"McDonalds",692,1,35,12,2509,-1.244204,1.9960053,.028895,0
"TacoBell",692,2,35,12,2509,-.6545158,2.6336272,.1013289,1
"McDonalds",693,1,35,13,1094,-2.121971,1.9598418,.0707406,0
"TacoBell",693,2,35,13,1094,-1.075271,2.0382447,.0391031,1
"McDonalds",694,1,35,14,3306,-.2465427,2.1469994,.0152322,1
"TacoBell",694,2,35,14,3306,-.6677878,2.4236419,.052454,1
"McDonalds",695,1,35,15,3066,.2091349,2.3528099,.0413353,1
"TacoBell",695,2,35,15,3066,-.313044,2.2450359,.0285341,0
"McDonalds",696,1,35,16,5253,.9242885,2.4425085,.0243379,1
"TacoBell",696,2,35,16,5253,-.0191421,2.4668682,.0352665,0
"SushiHut",696,3,35,16,5253,-.9297805,2.3010067,.0410302,1
"McDonalds",697,1,35,17,729,-1.794429,1.9777619,.0397857,0
"TacoBell",697,2,35,17,729,3.254465,2.7976084,.0003987,0
"SushiHut",697,3,35,17,729,-1.517389,1.9675566,.064419,1
"McDonalds",698,1,35,18,8507,1.268919,2.6717906,.0280949,1
"TacoBell",698,2,35,18,8507,.111282,2.3077717,.0141985,0
"SushiHut",698,3,35,18,8507,.570506,2.7498702,.0451799,1
"McDonalds",699,1,35,19,3317,-.6066511,2.1813395,.0380149,1
"TacoBell",699,2,35,19,3317,.6424553,2.3306897,.0109669,1
"SushiHut",699,3,35,19,3317,-1.640588,2.210009,.0738024,1
"McDonalds",700,1,35,20,775,.3167616,2.4198372,.0312818,1
"TacoBell",700,2,35,20,775,-1.238117,2.2073619,.1195383,0
"McDonalds",701,1,36,1,4067,.6382771,2.5509369,.0161982,0
"TacoBell",701,2,36,1,4067,-.466893,2.5049276,.0504428,0
"SushiHut",701,3,36,1,4067,-.5746241,2.1061414,.0098554,1
"McDonalds",702,1,36,2,1483,1.191405,2.6583197,.0752577,1
"TacoBell",702,2,36,2,1483,.4680086,2.6216779,.0522041,1
"McDonalds",703,1,36,3,732,.4663828,2.4577553,.011288,1
"TacoBell",703,2,36,3,732,-.5011493,2.4338493,.0541258,0
"SushiHut",703,3,36,3,732,.0706478,2.4755535,.0137681,1
"McDonalds",704,1,36,4,3009,-.3113383,2.8076663,.1091322,1
"TacoBell",704,2,36,4,3009,1.543983,2.5482202,.0043983,1
"McDonalds",705,1,36,5,6687,-.1602173,2.5338006,.0250716,0
"TacoBell",705,2,36,5,6687,1.436241,2.5858753,.0001668,0
"SushiHut",705,3,36,5,6687,-1.986036,2.3607687,.0603201,1
"McDonalds",706,1,36,6,4089,1.343331,2.4887931,.0016595,1
"TacoBell",706,2,36,6,4089,-1.310917,2.1253777,.0083419,1
"SushiHut",706,3,36,6,4089,-1.193296,2.3702416,.074799,1
"McDonalds",707,1,36,7,1082,-.6408931,2.1134207,.0182572,1
"TacoBell",707,2,36,7,1082,-1.131058,2.1376045,.067193,1
"SushiHut",707,3,36,7,1082,-1.448974,2.1197593,.0755169,1
"McDonalds",708,1,36,8,3347,-2.009744,1.8744454,.0318225,0
"TacoBell",708,2,36,8,3347,.9373076,2.5221493,.0016241,0
"SushiHut",708,3,36,8,3347,-1.153741,2.5063099,.1015835,1
"McDonalds",709,1,36,9,3809,-.2576725,2.1848161,.0034833,0
"TacoBell",709,2,36,9,3809,-.3172907,2.2206125,.0277359,1
"SushiHut",709,3,36,9,3809,1.205027,2.6938364,.0512986,1
"McDonalds",710,1,36,10,1226,1.350072,2.4768338,.0135523,0
"TacoBell",710,2,36,10,1226,.7511507,2.4768138,.0143761,0
"SushiHut",710,3,36,10,1226,-1.138643,2.4292212,.1043769,1
"McDonalds",711,1,36,11,22859,-.8970649,2.9790862,.037647,1
"TacoBell",711,2,36,11,22859,-1.24054,2.5308433,.0291003,1
"SushiHut",711,3,36,11,22859,1.662457,2.8607078,.0110663,1
"McDonalds",712,1,36,12,2021,-1.244204,2.5410337,.1035305,1
"TacoBell",712,2,36,12,2021,-.6545158,1.8961489,.0077645,0
"McDonalds",713,1,36,13,911,-2.121971,1.9891524,.1148505,0
"TacoBell",713,2,36,13,911,-1.075271,2.1698813,.0315516,1
"McDonalds",714,1,36,14,2589,-.2465427,2.2436814,.0090932,0
"TacoBell",714,2,36,14,2589,-.6677878,2.6273081,.0649374,0
"McDonalds",715,1,36,15,4125,.2091349,2.2592044,.0068165,0
"TacoBell",715,2,36,15,4125,-.313044,2.1623428,.0374291,1
"SushiHut",715,3,36,15,4125,.4309022,2.4871356,.0515413,1
"McDonalds",716,1,36,16,1089,.9242885,2.4379842,.0300717,1
"TacoBell",716,2,36,16,1089,-.0191421,2.401052,.0676382,1
"McDonalds",717,1,36,17,1266,-1.794429,1.8612863,.0170499,0
"TacoBell",717,2,36,17,1266,3.254465,2.9624796,.0002704,0
"SushiHut",717,3,36,17,1266,-1.517389,2.2265694,.082981,1
"McDonalds",718,1,36,18,2832,1.268919,2.6841316,.0280761,1
"TacoBell",718,2,36,18,2832,.111282,2.4946902,.0290071,1
"SushiHut",718,3,36,18,2832,.570506,2.4433813,.0114061,1
"McDonalds",719,1,36,19,11219,-.6066511,2.5194142,.0355947,0
"TacoBell",719,2,36,19,11219,.6424553,2.3021464,.003516,0
"SushiHut",719,3,36,19,11219,-1.640588,2.1062999,.0186961,1
"McDonalds",720,1,36,20,3621,.3167616,2.4626315,.0486771,0
"TacoBell",720,2,36,20,3621,-1.238117,2.2709823,.0408436,1
"SushiHut",720,3,36,20,3621,.5830995,2.3819866,.0098508,1
"McDonalds",721,1,37,1,1164,.6382771,2.6025512,.1095246,1
"TacoBell",721,2,37,1,1164,-.466893,1.908204,.0036247,0
"SushiHut",721,3,37,1,1164,-.5746241,2.0971923,.0266066,1
"McDonalds",722,1,37,2,1456,1.191405,2.51806,.0505919,0
"TacoBell",722,2,37,2,1456,.4680086,2.3484659,.0317346,1
"McDonalds",723,1,37,3,2728,.4663828,2.314852,.0018257,0
"TacoBell",723,2,37,3,2728,-.5011493,2.2765996,.0444297,0
"SushiHut",723,3,37,3,2728,.0706478,2.3815821,.0365568,1
"McDonalds",724,1,37,4,8838,-.3113383,2.8475568,.0622063,1
"TacoBell",724,2,37,4,8838,1.543983,2.5402956,.0012484,0
"SushiHut",724,3,37,4,8838,1.985525,2.7608429,.0236536,1
"McDonalds",725,1,37,5,2775,-.1602173,2.086009,.0201735,0
